Date,SIE_circumpolar,SIE_Weddell,SIE_Amundsen_Bellingshausen,SIE_Ross,SIE_East_Antarctica,SIE_King_Haakon
4/18/09,8.428330596,0.36384695,2.462969885,1.298003958,1.330451897,2.973057907
4/19/09,8.495235217,0.360104177,2.496944314,1.304185928,1.336413445,2.997587353
4/20/09,8.581861121,0.373296502,2.531880861,1.284639254,1.372853746,3.019190757
4/21/09,8.724600768,0.427044695,2.546866478,1.299560902,1.407556452,3.043572241
4/22/09,8.8262989,0.477606552,2.549899302,1.318259301,1.417757382,3.062776363
4/23/09,8.963445616,0.53244792,2.548256861,1.350854658,1.433425247,3.09846093
4/24/09,9.064129351,0.567293814,2.550118855,1.381693875,1.450255673,3.114767134
4/25/09,9.207171554,0.594648388,2.549473432,1.415428613,1.484415771,3.16320535
4/26/09,9.265327935,0.610172895,2.5220692,1.471124088,1.48684505,3.175116702
4/27/09,9.347246763,0.622608178,2.523246886,1.494318182,1.492737787,3.214335731
4/28/09,9.470268338,0.625706711,2.532130978,1.505182627,1.524263818,3.282984204
4/29/09,9.51314275,0.60583256,2.549175266,1.517741762,1.517697211,3.322695951
4/30/09,9.554816759,0.579767396,2.563860167,1.542175135,1.489077422,3.379936639
5/1/09,9.638491622,0.564856399,2.586140756,1.555286149,1.487371715,3.444836603
5/2/09,9.776591328,0.544946896,2.62807893,1.570186724,1.498796485,3.534582292
5/3/09,9.886407786,0.536800762,2.673070578,1.593699395,1.514377083,3.568459967
5/4/09,10.00768026,0.533616658,2.682241395,1.664971135,1.549042484,3.577808583
5/5/09,10.12516171,0.562805081,2.675217013,1.727117002,1.56218684,3.597835776
5/6/09,10.19885159,0.603219527,2.676342698,1.749966123,1.571050968,3.59827227
5/7/09,10.30916895,0.624910553,2.726741461,1.773787405,1.580780073,3.602949456
5/8/09,10.39120396,0.656512589,2.770630971,1.767280048,1.593035829,3.603744525
5/9/09,10.52993219,0.673883666,2.804277224,1.807378426,1.631454216,3.612938654
5/10/09,10.64515504,0.678187231,2.827950353,1.892549102,1.622715833,3.62375252
5/11/09,10.78169192,0.682497299,2.869263625,1.925755192,1.619743145,3.684432661
5/12/09,10.91597122,0.67870183,2.895842314,1.960120161,1.634036486,3.74727043
5/13/09,11.02340187,0.671202954,2.906355241,1.99948254,1.649043183,3.79731795
5/14/09,11.094021,0.664887834,2.896621201,2.100190221,1.648562901,3.783758845
5/15/09,11.18129787,0.681463088,2.869400671,2.206731768,1.642643379,3.781058968
5/16/09,11.31824268,0.698013366,2.835783924,2.348081202,1.659929922,3.776434266
5/17/09,11.39213491,0.705931844,2.811582924,2.405740982,1.680077333,3.788801831
5/18/09,11.44051011,0.715915134,2.784812325,2.40587515,1.731037278,3.802870227
5/19/09,11.48767375,0.738300248,2.786120187,2.385265765,1.770998466,3.806989083
5/20/09,11.53662492,0.782318112,2.811354684,2.388077966,1.75869701,3.796177151
5/21/09,11.59509641,0.785413103,2.84994721,2.405244626,1.764473465,3.790018009
5/22/09,11.66608949,0.776758471,2.911419137,2.429831333,1.761085065,3.786995488
5/23/09,11.78510807,0.757578,2.971234241,2.432964329,1.783007186,3.840324314
5/24/09,11.97851254,0.735816763,3.008494545,2.44270603,1.770975248,4.020519957
5/25/09,12.11514056,0.701774273,3.034269338,2.458551698,1.789968162,4.130577092
5/26/09,12.26608411,0.717035603,3.013546126,2.495245245,1.822215084,4.218042049
5/27/09,12.3483407,0.738222517,2.999400581,2.504745138,1.838550883,4.26742158
5/28/09,12.46631881,0.727177914,3.003722533,2.569299051,1.87175026,4.294369057
5/29/09,12.56919313,0.718490264,3.02901276,2.621513077,1.879633438,4.320543593
5/30/09,12.65786081,0.709303409,3.046479208,2.664567712,1.870079784,4.367430694
5/31/09,12.70470979,0.690828848,3.072959721,2.658806056,1.874950102,4.407165061
6/1/09,12.77108076,0.725422475,3.082285004,2.648941931,1.907827409,4.406603942
6/2/09,12.93332005,0.789175979,3.112734867,2.71670678,1.920402166,4.394300262
6/3/09,13.04833305,0.79473285,3.145741,2.73884897,1.944305585,4.424704647
6/4/09,13.12348367,0.789154075,3.159738682,2.752509929,1.957292323,4.464788665
6/5/09,13.22777096,0.762682291,3.186269697,2.808232345,1.980328587,4.490258038
6/6/09,13.30173638,0.7510394,3.214538143,2.837565541,2.002247088,4.496346203
6/7/09,13.41501505,0.794831868,3.210195836,2.886050637,2.015464275,4.508472437
6/8/09,13.59044302,0.847849557,3.218009504,2.980790665,2.028342063,4.515451234
6/9/09,13.70451494,0.888500819,3.218972046,3.029890929,2.018965172,4.548185971
6/10/09,13.76290843,0.887902168,3.225162527,3.098357727,2.015534515,4.535951488
6/11/09,13.83221119,0.89767626,3.227078479,3.161390879,2.013920527,4.532145046
6/12/09,13.91129409,0.909863938,3.253907876,3.222701096,2.008515547,4.516305631
6/13/09,13.99177474,0.917899566,3.295253382,3.226708427,2.050459642,4.50145372
6/14/09,14.09952167,0.933809284,3.310805723,3.265387809,2.077018471,4.512500379
6/15/09,14.22303948,0.943520549,3.318586966,3.291172176,2.12684801,4.542911777
6/16/09,14.29698855,0.934737372,3.34672866,3.298113398,2.186107359,4.53130176
6/17/09,14.40062079,0.951244683,3.326121866,3.357985589,2.22899683,4.536271824
6/18/09,14.55547126,0.997307713,3.275720543,3.459329619,2.263343639,4.559769751
6/19/09,14.61327938,1.046727475,3.231012788,3.518745763,2.262261966,4.554531386
6/20/09,14.7014,1.103498157,3.197969119,3.564939903,2.247730377,4.587262442
6/21/09,14.73588026,1.125458457,3.203427852,3.586363739,2.20622918,4.614401028
6/22/09,14.82024264,1.148719819,3.212951155,3.654046256,2.162166472,4.642358935
6/23/09,14.91611967,1.170664171,3.222373388,3.694572451,2.164681705,4.663827955
6/24/09,15.09026445,1.207886375,3.26083522,3.714760741,2.214508187,4.692273927
6/25/09,15.19781947,1.198234145,3.316382132,3.700474331,2.273427387,4.709301478
6/26/09,15.21495734,1.190976359,3.349924909,3.621451825,2.32311757,4.729486677
6/27/09,15.21754948,1.163002782,3.370550914,3.575849497,2.356114296,4.75203199
6/28/09,15.21332942,1.146506217,3.421429735,3.532060929,2.371323361,4.742009173
6/29/09,15.30130035,1.150761273,3.481617829,3.544550529,2.392012671,4.732358053
6/30/09,15.34392636,1.15375686,3.505990552,3.56993283,2.383228068,4.731018048
7/1/09,15.54100574,1.216480182,3.533255002,3.655527067,2.385159154,4.750584338
7/2/09,15.63119496,1.244977797,3.563930961,3.703185534,2.380323716,4.738776954
7/3/09,15.62078971,1.253509745,3.590754149,3.669634828,2.373235123,4.733655868
7/4/09,15.61500291,1.260228524,3.57378856,3.634642014,2.386845228,4.759498587
7/5/09,15.68820857,1.256529936,3.544187615,3.708023655,2.388742888,4.790724475
7/6/09,15.80783457,1.301379296,3.514953535,3.757659043,2.440631664,4.793211028
7/7/09,15.96751621,1.346165745,3.51339062,3.857878968,2.492302656,4.75777822
7/8/09,16.1589777,1.386040735,3.545169849,3.975622388,2.509491702,4.742653021
7/9/09,16.31424593,1.399890789,3.609190996,4.058625399,2.481317146,4.765221603
7/10/09,16.44872925,1.387191281,3.615910572,4.128834683,2.469048271,4.847744439
7/11/09,16.56178585,1.425093305,3.582294219,4.194488054,2.447652942,4.912257328
7/12/09,16.64679428,1.4412977,3.565882165,4.243311377,2.474234682,4.922068356
7/13/09,16.69273506,1.426700345,3.598042368,4.193759264,2.520916668,4.953316414
7/14/09,16.63120322,1.397660415,3.614872042,4.170426607,2.497484544,4.950759608
7/15/09,16.66882926,1.384487462,3.58794861,4.214984495,2.515309472,4.966099223
7/16/09,16.78954983,1.395226978,3.590986901,4.238400202,2.580178645,4.984757103
7/17/09,16.79531098,1.351565393,3.620160332,4.233382743,2.619882886,4.970319626
7/18/09,16.73376048,1.285162607,3.670243918,4.198466766,2.613147781,4.966739407
7/19/09,16.67772467,1.253656115,3.684436136,4.217055789,2.608104208,4.914472423
7/20/09,16.73422239,1.291706498,3.691891445,4.253554521,2.637151205,4.859918721
7/21/09,16.7825003,1.305892504,3.695566379,4.301567179,2.668066579,4.811407658
7/22/09,16.81609885,1.27534344,3.699483873,4.344411876,2.702146221,4.794713441
7/23/09,16.83363944,1.257227668,3.730401132,4.345488348,2.723080918,4.777441371
7/24/09,16.96383507,1.268642789,3.760852407,4.444253825,2.725989388,4.764096661
7/25/09,17.0722187,1.34581073,3.767980554,4.473867356,2.739248375,4.745311683
7/26/09,17.18293973,1.37012667,3.800099285,4.52619141,2.748819116,4.737703252
7/27/09,17.19340605,1.3548591,3.85510274,4.526958344,2.71707873,4.739407138
7/28/09,17.27459047,1.347864316,3.894246802,4.54941352,2.709230034,4.773835798
7/29/09,17.38305213,1.321515038,3.937705678,4.577923015,2.728462388,4.81744601
7/30/09,17.4082298,1.285647181,3.957829693,4.554538512,2.749589925,4.860624488
7/31/09,17.50802937,1.262050494,3.987225278,4.532325583,2.845108763,4.881319253
8/1/09,17.58851227,1.248046777,4.013417182,4.517491969,2.919681731,4.889874611
8/2/09,17.65907899,1.246484261,4.048949257,4.501769522,2.946969234,4.914906719
8/3/09,17.7377894,1.252438772,4.075221342,4.493036803,2.990413649,4.926678838
8/4/09,17.87092254,1.271059032,4.064979192,4.517447635,3.04162436,4.97581232
8/5/09,18.02178276,1.2775094,4.054556048,4.583932452,3.076878553,5.028906308
8/6/09,18.05032816,1.313720205,4.048302071,4.581479487,3.067385113,5.03944128
8/7/09,18.05580547,1.327135288,4.043985566,4.620698967,3.029487703,5.034497947
8/8/09,18.16228766,1.367675919,4.058333965,4.702027632,3.006832178,5.027417971
8/9/09,18.27271194,1.426280845,4.069844931,4.787662509,2.954800693,5.034122961
8/10/09,18.34736388,1.446489786,4.11562518,4.887708313,2.888450934,5.009089662
8/11/09,18.41060683,1.420782129,4.182056558,4.953757593,2.880921204,4.973089344
8/12/09,18.4164712,1.406725328,4.231114849,4.939013526,2.880136572,4.95948093
8/13/09,18.46288181,1.402192529,4.258734166,4.919397844,2.913612929,4.968944339
8/14/09,18.5746394,1.360875233,4.320812621,4.897346816,2.96498447,5.030620256
8/15/09,18.61302198,1.318407218,4.351557179,4.899897784,3.000253138,5.042906663
8/16/09,18.63972739,1.296149121,4.359396846,4.89148663,3.038855194,5.0538396
8/17/09,18.62464903,1.266140362,4.354588499,4.912750514,3.087053773,5.004115878
8/18/09,18.62622757,1.207580598,4.356605792,4.97350179,3.114163536,4.974375855
8/19/09,18.62529301,1.168393546,4.390263466,5.009001467,3.10836951,4.949265021
8/20/09,18.67489043,1.163630708,4.394294233,5.042132864,3.117168469,4.957664152
8/21/09,18.68115735,1.187828913,4.382959459,5.092651364,3.091691204,4.926026415
8/22/09,18.67843861,1.197768086,4.351388489,5.13490905,3.064564333,4.929808654
8/23/09,18.71052982,1.229610684,4.339773613,5.206953167,3.025907629,4.908284727
8/24/09,18.66759379,1.235015838,4.317902554,5.238639239,2.991826101,4.884210056
8/25/09,18.74153095,1.247889607,4.309980615,5.313678427,3.005093938,4.864888365
8/26/09,18.78030359,1.244319998,4.300590655,5.354426993,3.063050532,4.817915412
8/27/09,18.8401302,1.284863357,4.297897686,5.382040818,3.097068268,4.77826007
8/28/09,18.82684151,1.315168247,4.272721882,5.395665431,3.113980901,4.729305051
8/29/09,18.84029266,1.338153874,4.206766388,5.465156143,3.120041433,4.710174821
8/30/09,18.85505894,1.372961589,4.172823691,5.509840688,3.126323394,4.673109578
8/31/09,18.86637468,1.392699002,4.18001137,5.506452449,3.12609081,4.661121048
9/1/09,18.92424892,1.41119687,4.217023588,5.50409472,3.154336362,4.637597377
9/2/09,19.01961853,1.435936598,4.316129671,5.464440053,3.19382263,4.609289579
9/3/09,19.05438799,1.441360552,4.382905201,5.464756672,3.163119578,4.602245984
9/4/09,19.11541289,1.435931226,4.402855181,5.474302545,3.129319888,4.673004055
9/5/09,19.17731155,1.439448389,4.365549916,5.520937308,3.077614389,4.773761546
9/6/09,19.14530095,1.410427223,4.323419236,5.567264387,3.071730112,4.772459995
9/7/09,19.13457367,1.374274532,4.281399593,5.583831959,3.108329276,4.786738311
9/8/09,19.08780253,1.382485923,4.262415961,5.549989185,3.077312898,4.81559856
9/9/09,19.12761459,1.378260475,4.229649578,5.542930023,3.043708636,4.933065877
9/10/09,19.15392453,1.338945914,4.20120237,5.586985179,3.034805959,4.991985113
9/11/09,19.17975577,1.353133332,4.197848316,5.569877299,3.035776593,5.023120229
9/12/09,19.20026742,1.372503243,4.166275469,5.581652653,3.00627635,5.073559705
9/13/09,19.2298585,1.368096489,4.140116175,5.585942217,2.979220788,5.156482833
9/14/09,19.2246052,1.334146304,4.093565865,5.580812108,2.986202715,5.229878209
9/15/09,19.25581627,1.329499665,4.058546744,5.613478865,2.998185602,5.256105395
9/16/09,19.25507812,1.352646818,4.00412528,5.651126041,2.997443804,5.249736178
9/17/09,19.29305975,1.390686402,3.968334978,5.686987066,3.000508265,5.246543041
9/18/09,19.33977479,1.431063108,3.952187165,5.723279594,3.001843664,5.23140126
9/19/09,19.45344234,1.479536189,3.956084215,5.73656242,3.080565906,5.200693609
9/20/09,19.53968613,1.45037409,3.978236541,5.755419866,3.155292248,5.20036339
9/21/09,19.5645574,1.394917738,4.009402505,5.763269633,3.178416758,5.218550766
9/22/09,19.55577372,1.369315384,4.05831516,5.761371931,3.143001882,5.223769362
9/23/09,19.55492492,1.362073497,4.097094209,5.739762168,3.138074873,5.217920173
9/24/09,19.55696346,1.369883873,4.093298791,5.716019832,3.160755025,5.217005936
9/25/09,19.51088363,1.379404005,4.077403194,5.67855645,3.172677546,5.202842431
9/26/09,19.46333726,1.355163894,4.084304671,5.645664661,3.133731619,5.244472415
9/27/09,19.34833215,1.316504097,4.087036278,5.635100422,3.048660895,5.261030455
9/28/09,19.32034123,1.294848086,4.060313889,5.664923068,3.031655856,5.268600335
9/29/09,19.23619561,1.275062796,3.999553757,5.690072028,3.007215975,5.264291053
9/30/09,19.1679621,1.302547961,3.951545177,5.683921926,2.99515037,5.234796668
10/1/09,19.14448518,1.355853363,3.899440607,5.660275364,3.024770287,5.204145556
10/2/09,19.20818241,1.416087643,3.852745659,5.708158905,3.070358909,5.160831289
10/3/09,19.20855778,1.447988604,3.808326657,5.753463218,3.059476203,5.139303094
10/4/09,19.16518786,1.450929988,3.770894212,5.799162722,3.035528862,5.108672073
10/5/09,19.08172816,1.414107254,3.739356329,5.818150252,3.000663002,5.109451322
10/6/09,18.99187564,1.377492977,3.682488199,5.828856922,2.951075595,5.151961946
10/7/09,18.94680085,1.340768439,3.636384042,5.839441646,2.939602718,5.190604007
10/8/09,18.88334412,1.301496212,3.601839638,5.849713105,2.907100304,5.223194859
10/9/09,18.89217275,1.280319937,3.585670342,5.855421551,2.914971454,5.255789471
10/10/09,18.80307997,1.262741381,3.562633668,5.828814971,2.883998467,5.264891479
10/11/09,18.78408104,1.268774573,3.526115506,5.847959698,2.873659222,5.26757204
10/12/09,18.7633953,1.31963402,3.460689605,5.918799911,2.850516284,5.213755478
10/13/09,18.72369208,1.326904964,3.431391941,5.946827608,2.816558016,5.202009552
10/14/09,18.66775847,1.305712071,3.423391466,5.928242088,2.79940365,5.211009199
10/15/09,18.57561078,1.306340056,3.418953635,5.866304926,2.794120182,5.189891983
10/16/09,18.4969537,1.332934021,3.404332051,5.788743233,2.803143721,5.167800671
10/17/09,18.48505543,1.340230525,3.39854313,5.730550181,2.831138873,5.184592727
10/18/09,18.45259219,1.388554352,3.397237385,5.673567147,2.83212933,5.161103975
10/19/09,18.44518669,1.424107995,3.385292627,5.638783782,2.845360688,5.151641594
10/20/09,18.45714127,1.454811059,3.358119364,5.62457725,2.86071461,5.158918989
10/21/09,18.38748054,1.480661032,3.348497013,5.58868285,2.844398177,5.125241471
10/22/09,18.34280255,1.492676963,3.351531161,5.532640045,2.852066631,5.113887749
10/23/09,18.26579465,1.501662341,3.339813216,5.464893663,2.853239282,5.106186149
10/24/09,18.21669653,1.508857173,3.319024747,5.437515022,2.858684439,5.092615148
10/25/09,18.15051933,1.505844991,3.335595495,5.388605183,2.869992064,5.050481594
10/26/09,17.99740826,1.517849588,3.333731969,5.301511666,2.827545217,5.016769819
10/27/09,17.9285976,1.528036899,3.328399562,5.282204435,2.817054751,4.972901956
10/28/09,17.89811606,1.534641071,3.287312324,5.303008675,2.831801066,4.941352924
10/29/09,17.85374242,1.554429347,3.276564925,5.318810963,2.802663175,4.901274011
10/30/09,17.78053489,1.559179213,3.281340348,5.266220798,2.779889521,4.893905012
10/31/09,17.72525708,1.547184366,3.286611681,5.239496724,2.771087161,4.880877145
11/1/09,17.60705121,1.531023354,3.281939723,5.197553879,2.751164798,4.845369459
11/2/09,17.50870431,1.498569758,3.300332038,5.131887738,2.784801377,4.793113397
11/3/09,17.40370642,1.514802521,3.292033121,5.10526589,2.787432389,4.704172497
11/4/09,17.30546409,1.52675603,3.278450847,5.057243904,2.801922961,4.641090347
11/5/09,17.26178468,1.517706425,3.271545371,5.06676586,2.791985838,4.613781186
11/6/09,17.17750716,1.512828159,3.252401238,5.055161253,2.795355222,4.561761288
11/7/09,17.11939519,1.524906162,3.246244913,5.055680973,2.780488343,4.512074802
11/8/09,17.00145829,1.515000246,3.245075916,5.0294591,2.744664708,4.467258324
11/9/09,16.89888037,1.501095924,3.253872816,4.983396646,2.718642647,4.44187234
11/10/09,16.88940133,1.514218987,3.248860856,4.99164459,2.707380542,4.427296354
11/11/09,16.84573768,1.511700342,3.250205053,4.980215529,2.691221876,4.412394886
11/12/09,16.74288932,1.509783324,3.225043662,4.962585671,2.658291138,4.387185524
11/13/09,16.62403027,1.508486542,3.202220502,4.961473595,2.605580973,4.346268656
11/14/09,16.53111427,1.504982998,3.195789787,4.936733753,2.615498223,4.278109513
11/15/09,16.37947053,1.491091262,3.191087511,4.889451654,2.593399361,4.214440738
11/16/09,16.25088841,1.478477661,3.198615938,4.844260463,2.560787515,4.168746835
11/17/09,16.08434506,1.464706953,3.195392268,4.798762487,2.521056377,4.104426976
11/18/09,15.94222709,1.441582156,3.197514683,4.771957152,2.46537162,4.065801481
11/19/09,15.75005488,1.412137308,3.19782197,4.6781631,2.434908148,4.027024357
11/20/09,15.63832858,1.381475872,3.202745786,4.673156996,2.396305502,3.984644427
11/21/09,15.51551288,1.356081709,3.19919386,4.636471608,2.378176186,3.945589519
11/22/09,15.39334772,1.343099141,3.167517918,4.596119758,2.365727848,3.920883053
11/23/09,15.2808115,1.309182444,3.154217207,4.582786729,2.324605569,3.91001955
11/24/09,15.13166384,1.276821485,3.140086427,4.576662964,2.250270442,3.887822521
11/25/09,14.96555854,1.252558959,3.126405522,4.530041278,2.216263689,3.84028909
11/26/09,14.84249456,1.243392853,3.090798821,4.485853857,2.20472868,3.817720348
11/27/09,14.70631837,1.242108354,3.066699557,4.458068973,2.172565922,3.766875561
11/28/09,14.5708344,1.242143589,3.049862947,4.435554135,2.127435046,3.715838678
11/29/09,14.40050385,1.231627964,3.035602082,4.38185539,2.075960417,3.675457993
11/30/09,14.26506557,1.211725689,3.014750274,4.359449151,2.031564435,3.647576025
12/1/09,14.06191987,1.180052404,3.001121733,4.330697703,1.929802439,3.620245595
12/2/09,13.8243106,1.140969591,2.974203702,4.320577243,1.827796905,3.560763156
12/3/09,13.65950955,1.11587995,2.955965487,4.27188896,1.777751144,3.538024009
12/4/09,13.47610219,1.097046591,2.953055264,4.214124364,1.711722382,3.500153588
12/5/09,13.30652607,1.073554862,2.943721079,4.154036329,1.670333109,3.464880692
12/6/09,13.04657852,1.03383128,2.950713887,4.048113647,1.607545776,3.40637393
12/7/09,12.84753706,1.014325692,2.968348715,3.949440527,1.565254626,3.350167497
12/8/09,12.61170073,0.971950514,2.974195136,3.822071223,1.548088943,3.295394918
12/9/09,12.43233906,0.951321613,2.972855833,3.713119674,1.531511581,3.263530358
12/10/09,12.27402584,0.938327638,2.982778888,3.611525381,1.504146911,3.237247025
12/11/09,12.07172599,0.924383613,2.976860952,3.513102371,1.460760462,3.196618591
12/12/09,11.86635762,0.893203122,2.970812865,3.421756171,1.439864105,3.140721353
12/13/09,11.64859175,0.846525965,2.981130325,3.317283508,1.4188511,3.084800847
12/14/09,11.45288223,0.817334071,2.986575548,3.202434349,1.390078485,3.056459775
12/15/09,11.23626493,0.774124636,2.998816637,3.046177755,1.36486553,3.052280368
12/16/09,11.10052195,0.743171321,3.002187813,2.96436122,1.34583379,3.044967803
12/17/09,10.88080245,0.712037375,2.996288866,2.844261425,1.320359474,3.007855308
12/18/09,10.6500371,0.699184947,2.994548169,2.720387038,1.30161456,2.934302387
12/19/09,10.45516763,0.667657422,2.982158238,2.591460243,1.293309565,2.920582164
12/20/09,10.33973928,0.643397631,2.965070378,2.544152662,1.281863208,2.905255405
12/21/09,10.13751976,0.614864121,2.951982601,2.457238686,1.265530034,2.847904322
12/22/09,9.909750704,0.620438518,2.940767253,2.338321243,1.233677685,2.776546005
12/23/09,9.703672319,0.613667734,2.931397967,2.219023152,1.219338119,2.720245348
12/24/09,9.499978436,0.590041632,2.919527187,2.146569873,1.183411765,2.66042798
12/25/09,9.277899892,0.576849591,2.880800651,2.064167069,1.161713218,2.594369363
12/26/09,9.081379767,0.558674567,2.860149366,1.964998956,1.162446145,2.535110733
12/27/09,8.924406386,0.559753701,2.864473934,1.884590129,1.150362811,2.46522581
12/28/09,8.694067527,0.556605224,2.857883904,1.72389644,1.133990513,2.421691447
12/29/09,8.454862373,0.542595829,2.868464504,1.547933722,1.135125994,2.360742324
12/30/09,8.191663762,0.531836826,2.86696211,1.35129452,1.124908335,2.316661971
12/31/09,7.976110496,0.513772957,2.833895152,1.252649343,1.111133227,2.264659816
1/1/10,7.714957307,0.476685573,2.810787511,1.139549833,1.074470973,2.213463417
1/2/10,7.387252344,0.452834418,2.771257366,1.003706798,1.043802108,2.115651655
1/3/10,7.083702479,0.410812805,2.719852106,0.868028706,1.044838207,2.040170654
1/4/10,6.811762346,0.389541294,2.652143179,0.774342888,1.051932574,1.943802412
1/5/10,6.530071062,0.376936453,2.566595425,0.705294003,1.030826776,1.850418405
1/6/10,6.321117608,0.365152957,2.506098787,0.641887745,1.01232375,1.795654369
1/7/10,6.18522823,0.349658882,2.491483748,0.605885444,0.990098683,1.748101473
1/8/10,5.99901995,0.320442997,2.421523437,0.568031433,0.962944988,1.726077094
1/9/10,5.820078901,0.293051634,2.363528445,0.531882578,0.947438218,1.684178027
1/10/10,5.636635193,0.279354357,2.316588401,0.496890449,0.934211072,1.609590914
1/11/10,5.422771808,0.235625487,2.265069528,0.456559328,0.922284419,1.543233045
1/12/10,5.229323103,0.215596031,2.213491655,0.438752656,0.875448496,1.486034264
1/13/10,5.098671169,0.191853982,2.163818799,0.434714927,0.864657842,1.443625619
1/14/10,5.031004023,0.184317779,2.128020593,0.434781879,0.856910001,1.42697377
1/15/10,4.954419999,0.166751214,2.103101827,0.427975613,0.855745413,1.400845931
1/16/10,4.883963648,0.167362692,2.07565095,0.41818637,0.844876525,1.377887111
1/17/10,4.812130587,0.165464603,2.050042156,0.397926296,0.840135229,1.358562303
1/18/10,4.720137604,0.150389357,2.027315756,0.389247343,0.828493148,1.324692001
1/19/10,4.596023598,0.140333513,1.993615448,0.379246042,0.810887472,1.271941124
1/20/10,4.498494941,0.130883996,1.967932988,0.382951041,0.791464759,1.225262156
1/21/10,4.45829802,0.126467374,1.952570052,0.381141139,0.799284718,1.198834738
1/22/10,4.447642025,0.117720991,1.926316156,0.405921077,0.80656337,1.191120432
1/23/10,4.394362292,0.112066849,1.89855109,0.414586764,0.794478896,1.174678693
1/24/10,4.285184543,0.110105537,1.868289126,0.409717833,0.766241412,1.130830635
1/25/10,4.210615663,0.101946596,1.84406232,0.404776873,0.733190437,1.126639437
1/26/10,4.163764628,0.094387838,1.819773911,0.405905224,0.72601006,1.117687595
1/27/10,4.093843279,0.090560642,1.778233129,0.405844887,0.703704974,1.115499647
1/28/10,4.011355328,0.083613784,1.73602471,0.381024889,0.704960144,1.105731801
1/29/10,3.901930969,0.077389238,1.713854269,0.347451282,0.701287235,1.061948945
1/30/10,3.832273949,0.075499344,1.705414125,0.317758228,0.701225087,1.032377165
1/31/10,3.744156712,0.066727029,1.676521413,0.297370437,0.696939854,1.006597978
2/1/10,3.692511459,0.047881298,1.662645308,0.291169179,0.690235893,1.00057978
2/2/10,3.683638685,0.059182907,1.644566815,0.278163034,0.711889209,0.98983672
2/3/10,3.647828898,0.058555207,1.635825801,0.260192572,0.721560962,0.971694357
2/4/10,3.620631146,0.052263563,1.632239133,0.276422819,0.704050884,0.955654747
2/5/10,3.562886761,0.058541979,1.609622563,0.272883138,0.700460451,0.921378629
2/6/10,3.497973345,0.054755456,1.587567981,0.256102884,0.69743438,0.902112644
2/7/10,3.409197376,0.047208815,1.578130604,0.250375912,0.658125575,0.87535647
2/8/10,3.356902211,0.039692969,1.569293468,0.248497442,0.624659575,0.874758756
2/9/10,3.356141544,0.039063831,1.553870351,0.25036426,0.64704976,0.865793343
2/10/10,3.282499437,0.035910782,1.527421224,0.236145307,0.643409304,0.83961282
2/11/10,3.183815445,0.031510735,1.472891663,0.211304673,0.64053234,0.827576035
2/12/10,3.11119989,0.029624198,1.444414473,0.201478307,0.607921516,0.827761395
2/13/10,3.051785167,0.030854576,1.431349377,0.205899325,0.565661869,0.81802002
2/14/10,3.063132013,0.04093772,1.441379077,0.209042662,0.563249525,0.808523029
2/15/10,3.132425563,0.042222624,1.477185514,0.215889978,0.589258129,0.807869318
2/16/10,3.173953301,0.041610925,1.494754981,0.212843831,0.615375059,0.809368505
2/17/10,3.159477427,0.035290507,1.496318816,0.211707188,0.612881612,0.803279304
2/18/10,3.11019677,0.037775524,1.493442188,0.215478063,0.563079431,0.800421564
2/19/10,3.125669412,0.037137781,1.509787365,0.216682389,0.550875073,0.811186804
2/20/10,3.125550312,0.035249565,1.50180887,0.2135168,0.554020742,0.820954334
2/21/10,3.149912734,0.028401528,1.482518011,0.217237028,0.573561328,0.848194838
2/22/10,3.266319187,0.028397359,1.533000993,0.216662215,0.593161337,0.895097282
2/23/10,3.36608346,0.030924386,1.604265581,0.217320538,0.601268004,0.912304951
2/24/10,3.433179324,0.028408033,1.637380012,0.219920074,0.624135758,0.923335447
2/25/10,3.445456758,0.025882584,1.651063537,0.219943388,0.637948427,0.910618822
2/26/10,3.414001592,0.01581288,1.678834008,0.220567819,0.62083059,0.877956295
2/27/10,3.426837322,0.015814726,1.681327971,0.227521015,0.632421786,0.869751824
2/28/10,3.45856537,0.015814726,1.657001715,0.242379723,0.674829058,0.868540147
3/1/10,3.477412393,0.015182004,1.638073411,0.245371085,0.699036606,0.879749286
3/2/10,3.52409293,0.012044753,1.673929651,0.244097369,0.689179322,0.904841835
3/3/10,3.557264653,0.011406096,1.703880046,0.242262666,0.684467871,0.915247974
3/4/10,3.534040525,0.011406096,1.723499444,0.221157319,0.648743017,0.929234649
3/5/10,3.585843257,0.011406096,1.73599261,0.20441659,0.658755289,0.975272672
3/6/10,3.674802431,0.011406096,1.771768996,0.217618929,0.671943954,1.002064455
3/7/10,3.789401994,0.012035642,1.791346636,0.256192257,0.688349984,1.041477474
3/8/10,3.895954333,0.016428913,1.7913793,0.271662368,0.711426529,1.105057223
3/9/10,3.959050198,0.016428913,1.811897482,0.269155485,0.739518994,1.122049324
3/10/10,3.979976562,0.015803426,1.811187894,0.255462369,0.764114655,1.133408217
3/11/10,4.016992797,0.015803426,1.806010537,0.24360632,0.790412436,1.161160078
3/12/10,4.048375152,0.015803426,1.80527832,0.249815503,0.803841651,1.173636252
3/13/10,4.06020008,0.014543347,1.820179215,0.254173765,0.803787731,1.167516022
3/14/10,4.090209972,0.014543347,1.835113735,0.248593061,0.82563826,1.166321569
