time,Sea Ice Extent (million km²)
2021-05-07,22877294.86
2021-05-08,23052612.08
2021-05-09,23140506.75
2021-05-10,23292827.03
2021-05-11,23406525.79
2021-05-12,23519694.26
2021-05-13,23635081.41
2021-05-14,23772486.43
2021-05-15,23894797.59
2021-05-16,24009658.61
2021-05-17,24118339.7
2021-05-18,24165486.21
2021-05-19,24238137.02
2021-05-20,24335849.68
2021-05-21,24428245.29
2021-05-22,24539494.43
2021-05-23,24632559.51
2021-05-24,24693004.6
2021-05-25,24803493.6
2021-05-26,24881102.65
2021-05-27,24973441.43
2021-05-28,25127289.52
2021-05-29,25241249.39
2021-05-30,25344834.55
2021-05-31,25395716.76
2021-06-01,25604311.52
2021-06-02,25788579.28
2021-06-03,25901140.62
2021-06-04,25929716.16
2021-06-05,25975522.53
2021-06-06,26028203.27
2021-06-07,26172960.6
2021-06-08,26237212.26
2021-06-09,26340804.83
2021-06-10,26427574.77
2021-06-11,26516155.94
2021-06-12,26604283.04
2021-06-13,26769224.66
2021-06-14,26867779.16
2021-06-15,26975123.6
2021-06-16,27172388.01
2021-06-17,27286169.58
2021-06-18,27372146.09
2021-06-19,27502366.31
2021-06-20,27669423.49
2021-06-21,27750405.61
2021-06-22,27833681.26
2021-06-23,27971480.89
2021-06-24,28110293.55
2021-06-25,28130628.12
2021-06-26,28213852.02
2021-06-27,28342826.9
2021-06-28,28432771.79
2021-06-29,28498543.21
2021-06-30,28559996.69
2021-07-01,28689150.24
2021-07-02,28995251.93
2021-07-03,29061977.71
2021-07-04,29164637.73
2021-07-05,29185914.16
2021-07-06,29182987.02
2021-07-07,29294670.19
2021-07-08,29419166.01
2021-07-09,29555042.17
2021-07-10,29653776.68
2021-07-11,29792616.27
2021-07-12,29850766.95
2021-07-13,29976380.32
2021-07-14,30095937.43
2021-07-15,30153982.98
2021-07-16,30139497.62
2021-07-17,30176858.02
2021-07-18,30208122.37
2021-07-19,30319647.93
2021-07-20,30417710.39
2021-07-21,30550650.69
2021-07-22,30733107.96
2021-07-23,30867509.91
2021-07-24,30953174.66
2021-07-25,31056057.01
2021-07-26,31173893.75
2021-07-27,31072639.44
2021-07-28,31183741.64
2021-07-29,31373960.4
2021-07-30,31505139.36
2021-07-31,31586217.23
2021-08-01,31610002.13
2021-08-02,31646859.94
2021-08-03,31634749.88
2021-08-04,31701701.78
2021-08-05,31846292.8
2021-08-06,31862678.94
2021-08-07,31836900.61
2021-08-08,31831736.28
2021-08-09,31813638.14
2021-08-10,31845523.64
2021-08-11,31937091.78
2021-08-12,31955067.25
2021-08-13,32096318.11
2021-08-14,32168756.67
2021-08-15,32108263.04
2021-08-16,32073015.29
2021-08-17,32106686.48
2021-08-18,32231353.16
2021-08-19,32333291.87
2021-08-20,32377860.01
2021-08-21,32407408.17
2021-08-22,32373640.2
2021-08-23,32376049.88
2021-08-24,32492521.16
2021-08-25,32608909.3
2021-08-26,32714178.18
2021-08-27,32755017.31
2021-08-28,32704051.13
2021-08-29,32714978.03
2021-08-30,32775062.74
2021-08-31,32853134.29
2021-09-01,32903152.16
2021-09-02,32932901.73
2021-09-03,32984755.48
2021-09-04,33049843.01
2021-09-05,33140555.46
2021-09-06,33148886.62
2021-09-07,33090312.4
2021-09-08,33065207.69
2021-09-09,32966867.39
2021-09-10,32823084.72
2021-09-11,32870599.34
2021-09-12,32902008.8
2021-09-13,32907046.44
2021-09-14,32965433.47
2021-09-15,33030126.92
2021-09-16,33016272.33
2021-09-17,32970461.31
2021-09-18,32987398.8
2021-09-19,32962553.31
2021-09-20,33001416.56
2021-09-21,32948038.76
2021-09-22,32805959.0
2021-09-23,32770321.36
2021-09-24,32750346.87
2021-09-25,32797005.24
2021-09-26,32709050.65
2021-09-27,32749323.13
2021-09-28,32768284.17
2021-09-29,32805212.71
2021-09-30,32772084.93
2021-10-01,32751390.09
2021-10-02,32677939.28
2021-10-03,32584667.93
2021-10-04,32482344.9
2021-10-05,32483347.64
2021-10-06,32460600.79
2021-10-07,32393430.87
2021-10-08,32423610.69
2021-10-09,32462135.85
2021-10-10,32428008.41
2021-10-11,32412678.31
2021-10-12,32363137.75
2021-10-13,32236042.69
2021-10-14,32250733.41
2021-10-15,32254794.94
2021-10-16,32248171.44
2021-10-17,32186208.77
2021-10-18,32150999.42
2021-10-19,32133532.39
2021-10-20,32137245.18
2021-10-21,32157748.89
2021-10-22,32159824.25
2021-10-23,32156277.75
2021-10-24,32108893.8
2021-10-25,32036438.77
2021-10-26,31927081.42
2021-10-27,31866805.48
2021-10-28,31845496.03
2021-10-29,31824861.91
2021-10-30,31770896.69
2021-10-31,31704701.22
2021-11-01,31656072.8
2021-11-02,31531293.58
2021-11-03,31444998.39
2021-11-04,31366918.08
2021-11-05,31259829.64
2021-11-06,31164623.55
2021-11-07,31081577.03
2021-11-08,30968217.21
2021-11-09,30867999.3
2021-11-10,30774251.62
2021-11-11,30767646.23
2021-11-12,30638741.74
2021-11-13,30567890.12
2021-11-14,30459777.6
2021-11-15,30342459.14
2021-11-16,30289761.28
2021-11-17,30232016.27
2021-11-18,30180370.3
2021-11-19,30038732.49
2021-11-20,29952497.14
2021-11-21,29762883.63
2021-11-22,29678078.46
2021-11-23,29546444.47
2021-11-24,29337522.96
2021-11-25,29215680.91
2021-11-26,29045950.26
2021-11-27,28954975.35
2021-11-28,28690004.86
2021-11-29,28531188.76
2021-11-30,28352768.02
2021-12-01,28221361.41
2021-12-02,28061971.55
2021-12-03,27905259.85
2021-12-04,27750741.53
2021-12-05,27624982.35
2021-12-06,27480158.63
2021-12-07,27281848.24
2021-12-08,27153169.99
2021-12-09,27007026.69
2021-12-10,26659015.87
2021-12-11,26480391.29
2021-12-12,26243393.93
2021-12-13,26043433.79
2021-12-14,25835725.61
2021-12-15,25677342.55
2021-12-16,25573546.24
2021-12-17,25365928.58
2021-12-18,25278182.06
2021-12-19,24995694.99
2021-12-20,24692041.51
2021-12-21,24476583.21
2021-12-22,24196737.34
2021-12-23,23964964.26
2021-12-24,23763716.5
2021-12-25,23463479.11
2021-12-26,23038345.91
2021-12-27,22908211.89
2021-12-28,22477912.63
2021-12-29,22182472.97
2021-12-30,21914723.12
2021-12-31,21600985.45
2022-01-01,21401878.7
2022-01-02,21309867.15
2022-01-03,21197236.85
2022-01-04,21079044.69
2022-01-05,20951073.25
2022-01-06,20755093.78
2022-01-07,20472205.83
2022-01-08,19239587.95
2022-01-09,19033112.55
2022-01-10,19015659.61
2022-01-11,18924748.17
2022-01-12,18843628.92
2022-01-13,18797283.42
2022-01-14,18696484.93
2022-01-15,18595507.51
2022-01-16,18453933.26
2022-01-17,18370093.68
2022-01-18,18271680.14
2022-01-19,18141049.02
2022-01-20,18088133.07
2022-01-21,17987701.66
2022-01-22,17920977.53
2022-01-23,17813060.47
2022-01-24,17717998.57
2022-01-25,17640477.27
2022-01-26,17574537.93
2022-01-27,17547773.25
2022-01-28,17487961.53
2022-01-29,17539102.44
2022-01-30,17445688.22
2022-01-31,17410588.01
2022-02-01,17385085.37
2022-02-02,17334886.26
2022-02-03,17238985.96
2022-02-04,17929102.35
2022-02-05,17581447.9
2022-02-06,17066258.92
2022-02-07,17024509.1
2022-02-08,16957133.94
2022-02-09,16914092.38
2022-02-10,16846759.26
2022-02-11,16793813.56
2022-02-12,16788953.84
2022-02-13,16732115.38
2022-02-14,16720605.18
2022-02-15,16675114.23
2022-02-16,16652919.42
2022-02-17,16629499.07
2022-02-18,16569085.77
2022-02-19,16583789.61
2022-02-20,16561636.1
2022-02-21,16557378.61
2022-02-22,16552973.41
2022-02-23,16590423.66
2022-02-24,16578584.72
2022-02-25,16570999.48
2022-02-26,16575134.07
2022-02-27,16581393.38
2022-02-28,16607198.06
2022-03-01,16648452.22
2022-03-02,26780891.5
2022-03-03,17917276.88
2022-03-04,16820544.33
2022-03-05,16813265.44
2022-03-06,16811947.38
2022-03-07,16855806.73
2022-03-08,16866047.53
2022-03-09,17422944.3
2022-03-10,16959945.35
2022-03-11,16985204.88
2022-03-12,17030398.07
2022-03-13,17038447.47
2022-03-14,17129977.29
2022-03-15,17196166.75
2022-03-16,17752466.1
2022-03-17,18056244.16
2022-03-18,17377680.63
2022-03-19,17620521.3
2022-03-20,17514510.12
2022-03-21,17652664.35
2022-03-22,17653361.7
2022-03-23,17775522.62
2022-03-24,17836764.06
2022-03-25,17935992.43
2022-03-26,18026858.77
2022-03-27,18185552.42
2022-03-28,18337427.68
2022-03-29,18469904.47
2022-03-30,18549749.15
2022-03-31,18682702.34
2022-04-01,18739796.8
2022-04-02,18937720.97
2022-04-03,19011900.21
2022-04-04,19049351.79
2022-04-05,19079571.99
2022-04-06,19234384.57
2022-04-07,19271338.61
2022-04-08,19340549.34
2022-04-09,19534288.52
2022-04-10,19608565.09
2022-04-11,19770722.17
2022-04-12,19902419.3
2022-04-13,20037782.04
2022-04-14,20133144.39
2022-04-15,20242786.56
2022-04-16,20298135.54
2022-04-17,20480454.57
2022-04-18,20589867.22
2022-04-19,20695478.0
2022-04-20,20756716.67
2022-04-21,20850184.15
2022-04-22,21021692.43
2022-04-23,21152494.57
2022-04-24,21302609.57
2022-04-25,21384252.75
2022-04-26,21656136.57
2022-04-27,21630798.82
2022-04-28,21771991.03
2022-04-29,21855599.88
2022-04-30,21949892.07
2022-05-01,22013573.52
2022-05-02,22122552.21
2022-05-03,22238467.25
2022-05-04,22430592.9
2022-05-05,22562929.59
2022-05-06,22662306.86
2022-05-07,22783563.19
2022-05-08,22900489.7
2022-05-09,23079596.8
2022-05-10,23080288.77
2022-05-11,23122392.22
2022-05-12,23282866.24
2022-05-13,23412906.16
2022-05-14,23551950.62
2022-05-15,23710281.43
2022-05-16,23836755.3
2022-05-17,23926262.8
2022-05-18,24052119.23
2022-05-19,24162673.53
2022-05-20,24261210.36
2022-05-21,24317853.2
2022-05-22,24334636.42
2022-05-23,24320048.99
2022-05-24,24402285.73
2022-05-25,24545002.61
2022-05-26,24613729.3
2022-05-27,24758416.26
2022-05-28,24787977.89
2022-05-29,24816054.28
2022-05-30,24801885.91
2022-05-31,24854656.15
2022-06-01,25050506.86
2022-06-02,25194117.66
2022-06-03,25395871.16
2022-06-04,25524225.45
2022-06-05,25567326.82
2022-06-06,25677447.5
2022-06-07,25704033.16
2022-06-08,25813613.5
2022-06-09,25853691.36
2022-06-10,25996239.41
2022-06-11,26090785.94
2022-06-12,26211912.93
2022-06-13,26343768.26
2022-06-14,26479043.96
2022-06-15,26565899.0
2022-06-16,26671764.22
2022-06-17,26796232.5
2022-06-18,26840328.99
2022-06-19,26882332.39
2022-06-20,26887977.7
2022-06-21,26878892.96
2022-06-22,27013969.85
2022-06-23,27109725.08
2022-06-24,27226061.24
2022-06-25,27415914.88
2022-06-26,27551481.28
2022-06-27,27678991.5
2022-06-28,27752557.96
2022-06-29,27818539.86
2022-06-30,27956382.8
2022-07-01,28040197.2
2022-07-02,28121756.32
2022-07-03,28233608.93
2022-07-04,28279511.39
2022-07-05,28356456.82
2022-07-06,28413572.91
2022-07-07,28550529.04
2022-07-08,28634111.95
2022-07-09,28691338.14
2022-07-10,28983390.48
2022-07-11,28979812.02
2022-07-12,28981512.67
2022-07-13,29030407.29
2022-07-14,29072420.86
2022-07-15,29159334.5
2022-07-16,29328204.54
2022-07-17,29460312.26
2022-07-18,29563937.25
2022-07-19,29644235.46
2022-07-20,29742132.54
2022-07-21,29783566.15
2022-07-22,29837095.74
2022-07-23,29828225.2
2022-07-24,29768944.99
2022-07-25,29772446.58
2022-07-26,29822700.45
2022-07-27,29929425.94
2022-07-28,30048276.42
2022-07-29,30220132.37
2022-07-30,30260903.33
2022-07-31,30374510.21
2022-08-01,30480043.98
2022-08-02,30598008.5
2022-08-03,30771112.29
2022-08-04,30915577.74
2022-08-05,31011950.47
2022-08-06,30992010.72
2022-08-07,30977598.83
2022-08-08,30945305.27
2022-08-09,30977860.29
2022-08-10,30957022.78
2022-08-11,31029206.56
2022-08-12,31061653.99
2022-08-13,31145929.1
2022-08-14,31290330.71
2022-08-15,31386230.26
2022-08-16,31438985.2
2022-08-17,31468215.65
2022-08-18,31503249.7
2022-08-19,31469587.01
2022-08-20,31488021.56
2022-08-21,31560938.73
2022-08-22,31704417.07
2022-08-23,31743681.14
2022-08-24,31803717.94
2022-08-25,31941997.67
2022-08-26,31887651.38
2022-08-27,31859761.35
2022-08-28,31888103.08
2022-08-29,31837267.03
2022-08-30,31792048.82
2022-08-31,31821717.09
2022-09-01,31892705.64
2022-09-02,32011742.75
2022-09-03,32071406.13
2022-09-04,32086941.03
2022-09-05,32159657.05
2022-09-06,32279832.53
2022-09-07,32320725.83
2022-09-08,32350323.95
2022-09-09,32400898.0
2022-09-10,32483584.52
2022-09-11,32504567.78
2022-09-12,32498131.13
2022-09-13,32519354.01
2022-09-14,32435867.51
2022-09-15,32456535.53
2022-09-16,32447807.42
2022-09-17,32431513.59
2022-09-18,32465481.47
2022-09-19,32405230.13
2022-09-20,32398090.01
2022-09-21,32397895.26
2022-09-22,32455604.59
2022-09-23,32479853.08
2022-09-24,32426720.84
2022-09-25,32415431.32
2022-09-26,32291834.59
2022-09-27,32188027.95
2022-09-28,32140275.78
2022-09-29,32194746.6
2022-09-30,32243560.16
2022-10-01,32239090.38
2022-10-02,32209563.92
2022-10-03,32163232.29
2022-10-04,32257785.86
2022-10-05,32261081.92
2022-10-06,32265389.08
2022-10-07,32211792.2
2022-10-08,32080298.39
2022-10-09,31997067.18
2022-10-10,32029472.83
2022-10-11,31937205.53
2022-10-12,31743228.0
2022-10-13,31691545.78
2022-10-14,31623851.19
2022-10-15,31697333.07
2022-10-16,31580929.07
2022-10-17,31514089.67
2022-10-18,31464310.99
2022-10-19,31400096.51
2022-10-20,31298506.18
2022-10-21,31210626.27
2022-10-22,31102539.21
2022-10-23,31019945.1
2022-10-24,31071426.39
2022-10-25,30891294.7
2022-10-26,30732481.5
2022-10-27,30626552.91
2022-10-28,30522292.89
2022-10-29,30506574.56
2022-10-30,30460033.97
2022-10-31,30346467.3
2022-11-01,30313229.96
2022-11-02,30271409.44
2022-11-03,30202539.9
2022-11-04,30103185.72
2022-11-05,29995819.27
2022-11-06,29976383.0
2022-11-07,29974434.62
2022-11-08,29850290.13
2022-11-09,29779413.48
2022-11-10,29734516.92
2022-11-11,29593959.74
2022-11-12,29456415.21
2022-11-13,29284224.38
2022-11-14,29156399.35
2022-11-15,29047040.44
2022-11-16,28843717.68
2022-11-17,28688452.41
2022-11-18,28540642.98
2022-11-19,28340319.74
2022-11-20,28232311.7
2022-11-21,28017721.6
2022-11-22,27834518.02
2022-11-23,27645664.44
2022-11-24,27396552.94
2022-11-25,27214513.02
2022-11-26,26934312.16
2022-11-27,26716961.47
2022-11-28,26504823.37
2022-11-29,26320674.21
2022-11-30,26131254.27
2022-12-01,25921884.81
2022-12-02,25711941.61
2022-12-03,25348302.31
2022-12-04,25118371.16
2022-12-05,24847614.07
2022-12-06,24428875.07
2022-12-07,24132874.75
2022-12-08,23934395.49
2022-12-09,23495339.04
2022-12-10,23213347.72
2022-12-11,23064109.42
2022-12-12,22762346.54
2022-12-13,22501740.8
2022-12-14,22144016.46
2022-12-15,21988377.97
2022-12-16,21781689.73
2022-12-17,21613208.52
2022-12-18,21337645.35
2022-12-19,20971491.41
2022-12-20,20745148.13
2022-12-21,20470670.38
2022-12-22,20286400.8
2022-12-23,20005220.55
2022-12-24,19692249.0
2022-12-25,19497033.08
2022-12-26,19313435.94
2022-12-27,19195613.23
2022-12-28,19027404.53
2022-12-29,18912889.47
2022-12-30,18788701.19
2022-12-31,18686019.84
2023-01-01,18593316.07
2023-01-02,18444136.58
2023-01-03,18283509.65
2023-01-04,18281932.67
2023-01-05,18174500.37
2023-01-06,18089520.0
2023-01-07,18000575.39
2023-01-08,17994705.44
2023-01-09,17892006.49
2023-01-10,17795994.61
2023-01-11,17780569.87
2023-01-12,17744644.45
2023-01-13,17673323.04
2023-01-14,17574227.2
2023-01-15,17535627.35
2023-01-16,17472942.86
2023-01-17,17420023.14
2023-01-18,17368522.24
2023-01-19,17189953.16
2023-01-20,17110028.87
2023-01-21,17048141.83
2023-01-22,17015881.47
2023-01-23,16980036.13
2023-01-24,16965059.54
2023-01-25,16924772.72
2023-01-26,16902964.59
2023-01-27,16857684.25
2023-01-28,16796586.52
2023-01-29,16810254.12
2023-01-30,16732397.55
2023-01-31,16758640.42
2023-02-01,16747596.61
2023-02-02,16652930.35
2023-02-03,16597100.56
2023-02-04,16511475.11
2023-02-05,16491071.8
2023-02-06,16459072.44
2023-02-07,16487036.1
2023-02-08,16479399.3
2023-02-09,16480981.84
2023-02-10,16493772.59
2023-02-11,16432189.35
2023-02-12,16431205.86
2023-02-13,16414763.67
2023-02-14,16442102.98
2023-02-15,16499705.78
2023-02-16,16453004.98
2023-02-17,16410686.6
2023-02-18,16420300.28
2023-02-19,16467319.85
2023-02-20,16480142.68
2023-02-21,16533664.81
2023-02-22,16520126.0
2023-02-23,16561926.17
2023-02-24,16420300.28
2023-02-25,16467319.85
2023-02-26,16480142.68
2023-02-27,16533664.81
2023-02-28,16520126.0
2023-03-01,16561926.17
2023-03-02,16532022.08
2023-03-02,16532022.08
2023-03-03,16591606.13
2023-03-04,16559130.78
2023-03-05,16679266.66
2023-03-06,16745205.83
2023-03-07,16811368.91
2023-03-08,16896059.22
2023-03-09,17000661.24
2023-03-10,17005984.66
2023-03-11,17057987.2
2023-03-12,17086605.99
2023-03-13,17168111.83
2023-03-14,17129956.98
2023-03-15,17237252.61
2023-03-16,17299445.25
2023-03-17,17363670.63
2023-03-18,17410501.05
2023-03-19,17453339.0
2023-03-20,17503063.74
2023-03-21,17655071.94
2023-03-22,17753915.1
2023-03-23,17844867.0
2023-03-24,18008285.14
2023-03-25,18099690.15
2023-03-26,18182353.51
2023-03-27,18204562.23
2023-03-28,18300424.0
2023-03-29,18381584.5
2023-03-30,18477573.76
2023-03-31,18620143.89
2023-04-01,18697358.25
2023-04-02,18777056.37
2023-04-03,18832138.68
2023-04-04,18924527.13
2023-04-05,18982572.57
2023-04-06,19117441.63
2023-04-07,19232117.68
2023-04-08,19229284.89
2023-04-09,19272634.61
2023-04-10,19361162.86
2023-04-11,19475060.71
2023-04-12,19549628.35
2023-04-13,19651019.76
2023-04-14,19708358.36
2023-04-15,19805082.57
2023-04-16,19840022.28
2023-04-17,19907349.59
2023-04-18,19961616.02
2023-04-19,20014722.37
2023-04-20,20089943.15
2023-04-21,20201427.81
2023-04-22,20338110.11
2023-04-23,20434446.34
2023-04-24,20552479.61
2023-04-25,20661473.49
2023-04-26,20775916.85
2023-04-27,20890122.53
2023-04-28,20972238.83
2023-04-29,21065844.09
2023-04-30,21104179.94
2023-05-01,21191158.44
2023-05-02,21316155.05
2023-05-03,21423798.67
2023-05-04,21524218.64
2023-05-05,21618475.78
2023-05-06,21714822.49
2023-05-07,21814738.53
2023-05-08,21954126.08
2023-05-09,22089314.36
2023-05-10,22136558.99
2023-05-11,22290139.98
2023-05-12,22393711.17
2023-05-13,22466693.64
2023-05-14,22541598.97
2023-05-15,22578997.81
2023-05-16,22644776.65
2023-05-17,22708370.38
2023-05-18,22801402.39
2023-05-19,22941536.62
2023-05-20,23067646.19
2023-05-21,23199402.38
2023-05-22,23339666.64
2023-05-23,23506864.58
2023-05-24,23543769.19
2023-05-25,23669285.22
2023-05-26,23627021.07
2023-05-27,23759520.47
2023-05-28,23879335.32
2023-05-29,23948023.85
2023-05-30,24047236.69
2023-05-31,24146830.86
2023-06-01,24252330.89
2023-06-02,24394454.57
2023-06-03,24501665.67
2023-06-04,24576756.8
2023-06-05,24591298.16
2023-06-06,24635366.25
2023-06-07,24769145.17
2023-06-08,24829792.83
2023-06-09,24881109.89
2023-06-10,25059210.73
2023-06-11,25115788.04
2023-06-12,25120591.38
2023-06-13,25146229.31
2023-06-14,25194691.18
2023-06-15,25256600.93
2023-06-16,25445985.56
2023-06-17,25639638.78
2023-06-18,25712480.76
2023-06-19,25741204.13
2023-06-20,25816785.09
2023-06-21,25856268.92
2023-06-22,25899251.75
2023-06-23,25922692.66
2023-06-24,25992417.45
2023-06-25,26098994.9
2023-06-26,26197516.69
2023-06-27,26216970.16
2023-06-28,26277531.58
2023-06-29,26390395.71
2023-06-30,26608709.55
2023-07-01,26703433.54
2023-07-02,26691720.5
2023-07-03,26709846.85
2023-07-04,26730040.3
2023-07-05,26776759.16
2023-07-06,26859167.43
2023-07-07,26964370.13
2023-07-08,27153956.68
2023-07-09,27372133.6
2023-07-10,27387196.04
2023-07-11,27465118.06
2023-07-12,27582574.98
2023-07-13,27674015.44
2023-07-14,27732452.55
2023-07-15,27981404.35
2023-07-16,28143354.9
2023-07-17,28246170.99
2023-07-18,28311702.58
2023-07-19,28357332.5
2023-07-20,28478429.06
2023-07-21,28572043.68
2023-07-22,28541723.14
2023-07-23,28558420.44
2023-07-24,28628871.8
2023-07-25,28666969.13
2023-07-26,28772431.65
2023-07-27,28873135.07
2023-07-28,28923252.54
2023-07-29,28940478.51
2023-07-30,29037940.37
2023-07-31,29074172.26
2023-08-01,29093936.58
2023-08-02,29099450.39
2023-08-03,29186429.96
2023-08-04,29263755.8
2023-08-05,29294255.2
2023-08-06,29283764.91
2023-08-07,29269889.16
2023-08-08,29322838.83
2023-08-09,29341335.3
2023-08-10,29388105.74
2023-08-11,29416589.86
2023-08-12,29387445.42
2023-08-13,29367480.9
2023-08-14,29471245.6
2023-08-15,29708490.92
2023-08-16,29950573.98
2023-08-17,30085715.12
2023-08-18,30027336.94
2023-08-19,30007377.59
2023-08-20,30068996.18
2023-08-21,30194856.48
2023-08-22,30277721.58
2023-08-23,30309364.83
2023-08-24,30491212.74
2023-08-25,30469555.41
2023-08-26,30669811.55
2023-08-27,30657181.92
2023-08-28,30656982.13
2023-08-29,30787400.07
2023-08-30,30836916.54
2023-08-31,30870019.28
2023-09-01,30970441.98
2023-09-02,31010784.17
2023-09-03,31073868.51
2023-09-04,31170937.54
2023-09-05,31284516.15
2023-09-06,31370814.84
2023-09-07,31393008.83
2023-09-08,31339989.65
2023-09-09,31283054.26
2023-09-10,31313978.1
2023-09-11,31308903.87
2023-09-12,31370639.68
2023-09-13,31350800.55
2023-09-14,31347492.16
2023-09-15,31294276.84
2023-09-16,31281836.35
2023-09-17,31307857.65
2023-09-18,31279502.58
2023-09-19,31238684.65
2023-09-20,31181958.08
2023-09-21,31177132.61
2023-09-22,31083348.84
2023-09-23,31032910.68
2023-09-24,31016052.03
2023-09-25,30949168.41
2023-09-26,30920849.51
2023-09-27,31124481.51
2023-09-28,31170407.32
2023-09-29,31169878.44
2023-09-30,31110614.76
2023-10-01,31113156.67
2023-10-02,31176179.51
2023-10-03,31136759.96
2023-10-04,31009952.0
2023-10-05,30909187.83
2023-10-06,30846677.69
2023-10-07,30846318.3
2023-10-08,30789392.83
2023-10-09,30771851.1
2023-10-10,30672324.52
2023-10-11,30615103.92
2023-10-12,30534160.59
2023-10-13,30457198.12
2023-10-14,30394671.67
2023-10-15,30393429.45
2023-10-16,30392722.92
2023-10-17,30407619.56
2023-10-18,30418311.34
2023-10-19,30364392.18
2023-10-20,30276001.95
2023-10-21,30204866.92
2023-10-22,30199823.57
2023-10-23,30258517.8
2023-10-24,30260924.36
2023-10-25,30249251.36
2023-10-26,30235058.98
2023-10-27,30235741.49
2023-10-28,30129789.9
2023-10-29,30078417.68
2023-10-30,30032516.63
2023-10-31,29948211.16
2023-11-01,29831027.12
2023-11-02,29729890.21
2023-11-03,29624208.25
2023-11-04,29585771.45
2023-11-05,29600066.76
2023-11-06,29631335.99
2023-11-07,29630495.49
2023-11-08,29662125.02
2023-11-09,29632147.15
2023-11-10,29533985.15
2023-11-11,29541204.62
2023-11-12,29482066.41
2023-11-13,29320755.73
2023-11-14,29210660.4
2023-11-15,29071225.57
2023-11-16,28924121.34
2023-11-17,28729542.59
2023-11-18,28661329.49
2023-11-19,28494758.22
2023-11-20,28340392.77
2023-11-21,28167810.32
2023-11-22,28105687.6
2023-11-23,27840112.61
2023-11-24,27629067.02
2023-11-25,27412743.8
2023-11-26,27297676.74
2023-11-27,27195233.17
2023-11-28,26951711.54
2023-11-29,26740461.57
2023-11-30,26420004.22
2023-12-01,26133491.95
2023-12-02,25809407.7
2023-12-03,25563745.17
2023-12-04,25324188.32
2023-12-05,25032328.45
2023-12-06,24822606.64
2023-12-07,24565303.7
2023-12-08,24381410.23
2023-12-09,24128348.37
2023-12-10,23981104.9
2023-12-11,23714617.36
2023-12-12,23562031.03
2023-12-13,23416618.7
2023-12-14,23264060.16
2023-12-15,23124101.08
2023-12-16,22941837.4
2023-12-17,22831045.07
2023-12-18,22791900.79
2023-12-19,22605567.8
2023-12-20,22500189.89
2023-12-21,22341972.09
2023-12-22,22279200.97
2023-12-23,22067885.1
2023-12-24,22012847.54
2023-12-25,21880455.91
2023-12-26,21758835.43
2023-12-27,21669313.67
2023-12-28,21506952.05
2023-12-29,21311817.49
2023-12-30,21108325.71
2023-12-31,20887639.56
2024-01-01,20795071.05
