sector,Year,phase_scalar,sse_min,amplitude_range,min_doy,max_doy,min_extent,max_extent,phase_anom,amp_anom
circumpolar,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA
circumpolar,1988,-3,0.1734757347779214,16.294994148,56,277,2.928046912,19.22304106,-3.081081081081081,0.2303829387837837
circumpolar,1989,1,0.11520462974478209,15.482013622,51,265,3.093550638,18.57556426,0.9189189189189189,-0.5825975872162168
circumpolar,1990,0,0.05001175918847197,15.627245849,52,272,3.060864081,18.68810993,-0.08108108108108113,-0.4373653602162175
circumpolar,1991,0,0.212627609817502,16.224670192999998,59,270,2.938158987,19.16282918,-0.08108108108108113,0.16005898378378092
circumpolar,1992,-1,0.07627390422359805,16.116580118999998,52,255,2.751367451,18.86794757,-1.0810810810810811,0.051968909783781214
circumpolar,1993,0,0.058394595111872914,16.357609163,48,262,2.670118967,19.02772813,-0.08108108108108113,0.29299795378378235
circumpolar,1994,2,0.06190054266322208,15.757667505,44,243,3.385525985,19.14319349,1.9189189189189189,-0.3069437042162164
circumpolar,1995,0,0.07699458171085999,15.419142931,46,262,3.620771419,19.03991435,-0.08108108108108113,-0.6454682782162173
circumpolar,1996,1,0.31565125338502975,16.245553921,53,254,3.016380679,19.2619346,0.9189189189189189,0.18094271178378207
circumpolar,1997,0,0.05959335879340375,16.697625873,50,264,2.465329537,19.16295541,-0.08108108108108113,0.6330146637837828
circumpolar,1998,0,0.12520365609603676,16.5998642,49,258,2.99245694,19.59232114,-0.08108108108108113,0.535252990783782
circumpolar,1999,0,0.052363351794283135,16.22005254,53,272,3.05746108,19.27751362,-0.08108108108108113,0.15544133078378408
circumpolar,2000,2,0.0783420752250132,16.425062995,47,271,3.055875685,19.48093868,1.9189189189189189,0.3604517857837841
circumpolar,2001,0,0.09902484686095722,15.059438525,50,262,3.786275795,18.84571432,-0.08108108108108113,-1.0051726842162179
circumpolar,2002,-2,0.0981906602036933,15.489320281000001,53,252,3.005807679,18.49512796,-2.081081081081081,-0.5752909282162157
circumpolar,2003,0,0.10250628369420195,15.158921484,47,267,3.879987076,19.03890856,-0.08108108108108113,-0.9056897252162166
circumpolar,2004,0,0.057686134894477714,15.747468377999999,51,252,3.583624182,19.33109256,-0.08108108108108113,-0.3171428312162181
circumpolar,2005,1,0.22780150515112965,16.703800995,45,272,3.015812665,19.71961366,0.9189189189189189,0.6391897857837847
circumpolar,2006,0,0.30621621269111726,17.077485377000002,50,264,2.678178043,19.75566342,-0.08108108108108113,1.0128741677837851
circumpolar,2007,-3,0.26319212008267806,16.369573836,47,265,3.019195414,19.38876925,-3.081081081081081,0.3049626267837837
circumpolar,2008,-2,0.6438681391244558,14.798131652999999,47,247,3.838451267,18.63658292,-2.081081081081081,-1.2664795562162183
circumpolar,2009,1,0.36549882887999763,16.601243815000004,51,264,2.963313585,19.5645574,0.9189189189189189,0.5366326057837867
circumpolar,2010,-1,0.3144593688906192,16.302634673,44,249,3.051785167,19.35441984,-1.0810810810810811,0.23802346378378303
circumpolar,2011,-2,0.1430227901637861,16.722916448,51,275,2.544410342,19.26732679,-2.081081081081081,0.6583052387837824
circumpolar,2012,0,0.22083755079730868,16.286340298,54,266,3.498858472,19.78519877,-0.08108108108108113,0.22172908878378195
circumpolar,2013,-1,0.07078115826000748,16.084897923,50,258,3.827251917,19.91214984,-1.0810810810810811,0.020286713783782773
circumpolar,2014,0,0.37224229884967525,16.837339394,49,262,3.745299316,20.58263871,-0.08108108108108113,0.7727281847837837
circumpolar,2015,2,0.6375209413255414,15.366116195,50,279,3.850037085,19.21615328,1.9189189189189189,-0.698495014216217
circumpolar,2016,6,0.3237030883512826,16.039072512,47,241,2.855757108,18.89482962,5.918918918918919,-0.025538697216216377
circumpolar,2017,0,0.19582679598948574,16.235954686,60,255,2.245435144,18.48138983,-0.08108108108108113,0.17134347678378248
circumpolar,2018,1,0.10466101407431722,16.148853918,50,263,2.357171832,18.50602575,0.9189189189189189,0.08424270878378337
circumpolar,2019,0,0.5257030131961292,16.078422598,55,269,2.648855562,18.72727816,-0.08108108108108113,0.013811388783782519
circumpolar,2020,-2,0.11935200303798661,16.353480004999998,47,270,2.949010775,19.30249078,-2.081081081081081,0.288868795783781
circumpolar,2021,4,0.16185648527551114,16.19786166,52,241,3.03836478,19.23622644,3.918918918918919,0.13325045078378395
circumpolar,2022,1,0.19800170624494592,16.328993359000002,54,256,2.197991491,18.52698485,0.9189189189189189,0.2643821497837848
circumpolar,2023,-1,0.4286062031516473,15.479832286999999,52,250,1.963884613,17.4437169,-1.0810810810810811,-0.5847789222162181
circumpolar,2024,-1,0.15664784646522964,15.454431382,48,259,2.225346578,17.67977796,-1.0810810810810811,-0.6101798272162178
